Country,Limiting Magnitude,Date,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Park
United States - Michigan,-9999,2010-03-14,32.1321,-111.148,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-21,32.1321,-111.148,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.2672,-110.851,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-14,32.2672,-110.851,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.2672,-110.851,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-24,32.2672,-110.851,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-19,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-15,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-22,32.3003,-110.994,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.3001,-110.994,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-02-03,32.3001,-110.994,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-16,32.3001,-110.994,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-23,32.3001,-110.994,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.1628,-111.064,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-20,32.1628,-111.064,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.1628,-111.064,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-02-24,32.1628,-111.064,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-16,32.233000000000004,-110.95200000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-02-08,32.233000000000004,-110.95200000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-14,32.233000000000004,-110.95200000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-04-28,32.233000000000004,-110.95200000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-05-18,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-03,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2693,-110.898,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-05-18,32.2693,-110.898,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2693,-110.898,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-03,32.2693,-110.898,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-05-11,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-09,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-05-10,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-09,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2015-06-22,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-13,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-09,32.1935,-110.82799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-03,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2012-03-15,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-09,32.2444,-110.795,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.2655,-110.954,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-01-14,32.2655,-110.954,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-09,32.2655,-110.954,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2010-03-10,32.2655,-110.954,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.3568,-110.977,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-02-04,32.3568,-110.977,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-09,32.3568,-110.977,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-11-16,32.3568,-110.977,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-15,32.2419,-110.94200000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-02-09,32.2419,-110.94200000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.2419,-110.94200000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-11-17,32.2419,-110.94200000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-18,32.2462,-110.96,32.2967,-111.167,Saguaro National Park
United States - California,2,2016-04-11,32.2462,-110.96,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.2462,-110.96,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-09-21,32.2462,-110.96,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.2773,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2012-04-13,32.2773,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.2773,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-11-11,32.2773,-110.95700000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.1872,-110.84299999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2012-03-19,32.1872,-110.84299999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.1872,-110.84299999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-11-11,32.1872,-110.84299999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.1434,-111.0,32.2967,-111.167,Saguaro National Park
United States - California,2,2012-03-21,32.1434,-111.0,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.1434,-111.0,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-11-11,32.1434,-111.0,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-13,32.3815,-111.07600000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-03-03,32.3815,-111.07600000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.3815,-111.07600000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-08-31,32.3815,-111.07600000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-12,32.3216,-110.921,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-03-06,32.3216,-110.921,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.3216,-110.921,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-09-20,32.3216,-110.921,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-12,32.2391,-110.96,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-03-29,32.2391,-110.96,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.2391,-110.96,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-10-20,32.2391,-110.96,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-12,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-03-30,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-10,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2017-10-23,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-12,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-03-30,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-08,32.2217,-110.926,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-03-30,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-09,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2010-03-14,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-06,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-09,32.1191,-111.037,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2013-03-12,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-06,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-13,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2013-03-12,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-06,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2009-03-24,32.3169,-110.87700000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2013-03-06,32.2386,-111.03299999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-06,32.2386,-111.03299999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-08,32.2386,-111.03299999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-18,32.2386,-111.03299999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-27,32.269800000000004,-111.037,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-06,32.269800000000004,-111.037,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-09,32.269800000000004,-111.037,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-19,32.269800000000004,-111.037,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-28,32.1613,-110.955,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-03-06,32.1613,-110.955,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-09,32.1613,-110.955,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2007-03-20,32.1613,-110.955,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-30,32.4325,-111.20700000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-02-01,32.4325,-111.20700000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-09,32.4325,-111.20700000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2013-01-31,32.4325,-111.20700000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-02,32.3862,-111.036,32.2967,-111.167,Saguaro National Park
United States - California,2,2013-05-01,32.3862,-111.036,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.3862,-111.036,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2013-03-04,32.3862,-111.036,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-02,32.2415,-111.021,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-02-28,32.2415,-111.021,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.2415,-111.021,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-23,32.2415,-111.021,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.246,-111.005,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-02-28,32.246,-111.005,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.246,-111.005,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-28,32.246,-111.005,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - California,2,2010-03-16,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-11,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-28,32.1999,-111.03,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.2055,-111.025,32.2967,-111.167,Saguaro National Park
United States - California,2,2010-03-16,32.2055,-111.025,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-07,32.2055,-111.025,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-22,32.2055,-111.025,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.2443,-111.01100000000001,32.2967,-111.167,Saguaro National Park
United States - California,2,2010-03-15,32.2443,-111.01100000000001,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-04,32.2443,-111.01100000000001,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-24,32.2443,-111.01100000000001,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.2353,-110.97399999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2010-03-15,32.2353,-110.97399999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-04,32.2353,-110.97399999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-23,32.2353,-110.97399999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.2355,-110.92399999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2010-03-16,32.2355,-110.92399999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-06,32.2355,-110.92399999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,2,2011-02-23,32.2355,-110.92399999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,3,2011-03-06,32.274,-111.04799999999999,32.2967,-111.167,Saguaro National Park
United States - California,2,2011-04-03,32.274,-111.04799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,-9999,2010-03-03,32.274,-111.04799999999999,32.2967,-111.167,Saguaro National Park
